customer_id,company_name,employee_count,annual_revenue_m,tech_stack_size,cloud_maturity_score,website_visits_30d,whitepaper_downloads,demo_requests,email_open_rate,webinar_attendance,competitor_product_count,integration_needs,security_compliance_req,api_usage_intent,relationship_age_months,previous_churn_risk,support_tickets_90d,csm_relationship_score,industry_growth_rate,competitive_pressure_idx,budget_cycle_quarter,discount_sensitivity,sla_sensitivity,training_sensitivity,implementation_support_sensitivity,budget_cycle_q1,budget_cycle_q2,budget_cycle_q3,budget_cycle_q4,expansion_revenue_potential,recommended_promotion_idx,recommended_promotion,predicted_expansion_revenue,action_score,allocated_actions
CUST_00010,Company_10,201,75.53137938756288,14,8.163126166059048,6,1,0,0.7872515921173628,2,1,6,1,0.6329160346029298,15.544876701432573,0.0609047727360839,2,8.703879400832772,0.0296956779336105,7.278475684434152,Q4,0.6375654197747049,0.8327029772927528,0.5553102002784029,0.3727964318895414,0,0,0,1,111.68943027577416,1,Extended SLA (99.99% uptime),107.01287363654988,74.16468091036784,0
CUST_00011,Company_11,200,51.4039114934987,13,8.10152989709268,12,1,0,0.3417308905696779,1,2,3,1,0.4927350670462804,15.926650968324822,0.2080241296992234,5,6.6761012152016495,0.0559781663824533,2.983291483052994,Q4,0.7522296363573177,0.4942139293878261,0.261816046979152,0.4768785327386338,0,0,0,1,89.5692270175512,0,Price Discount (15-20%),91.37101341138572,53.42967834932121,0
CUST_00012,Company_12,579,40.98730332562321,8,7.453001903684575,6,1,0,0.5415539421997642,0,1,8,0,0.4567933653872381,8.275409708342933,0.3594329830749379,4,6.58946598112375,0.0516736888584966,7.821620783667033,Q1,0.4499870118898224,0.7052492952029934,0.2988457503777163,0.5518585758322733,1,0,0,0,72.06469369528727,1,Extended SLA (99.99% uptime),78.72248557232832,37.91095480790625,0
CUST_00013,Company_13,22,18.37376084007513,6,1.032775539276771,11,1,1,0.6582637311117905,1,2,10,1,0.3388879733173577,15.977166405919611,0.3867053617471576,2,9.822112493062004,0.0819186753513754,0.7860500716060475,Q4,0.2333965083109591,0.6262468025991708,0.6806191034150578,0.4039240802967437,0,0,0,1,82.51895376158639,2,Training Credits ($10K),82.38290810943793,38.64848180863162,0
CUST_00014,Company_14,30,27.326977561460225,9,3.31761926299692,7,2,1,0.6564108998690764,1,4,6,1,0.475982740071453,13.532245135863494,0.1499463266231247,4,8.956019380337755,0.0375513236260156,5.684309054213959,Q4,0.6508849230530425,0.4322081889950792,0.3672769544049181,0.3621941958210083,0,0,0,1,86.24511841216247,0,Price Discount (15-20%),84.34154016118977,44.41381765294171,0
CUST_00015,Company_15,173,135.16137987505726,15,7.170422102109722,7,1,2,0.5403483364329176,1,3,7,1,0.2495150512009591,6.240297502152253,0.5148729004971211,1,6.006993983538055,-0.0094256154248592,8.405283890821835,Q4,0.5512892285403793,0.3159940165578704,0.4010583706536133,0.5200203740578062,0,0,0,1,115.4320826094083,0,Price Discount (15-20%),102.7945007950808,73.89003026858556,0
CUST_00016,Company_16,88,99.59387086024076,10,6.698737247429386,7,2,1,0.4822212985660117,1,1,2,1,0.2285871896040342,2.7308613523548217,0.2479509546038111,4,7.694824646237967,0.0390838760461006,5.814135660161872,Q3,0.5391889316713468,0.2672292229299581,0.4395213896989409,0.8402988168489604,0,0,1,0,93.00043354868156,3,Implementation Support (40 hours),93.09598078954632,59.43568293811376,0
CUST_00017,Company_17,646,16.89358064436898,16,7.108036585016962,3,4,1,0.6375833650308975,1,3,5,0,0.3321545836953269,8.765320571169747,0.1220814864766536,2,3.789350728156977,0.0012070772325026,0.6931516736620223,Q3,0.4053349104263224,0.2857336796156893,0.8252537253934383,0.8191831527933444,0,0,1,0,91.88509723334175,2,Training Credits ($10K),94.36961674605963,55.283575238238356,0
CUST_00018,Company_18,103,61.50993869269333,11,4.063532473469015,5,4,1,0.4340254085179618,1,3,8,0,0.1722243525308689,17.263598539502134,0.2377446999974782,7,8.784187881456898,0.0624701592228972,7.004399100709201,Q2,0.573409473439741,0.2612128786926224,0.5562050727763451,0.6570950308067889,0,1,0,0,84.8011916002704,3,Implementation Support (40 hours),84.09424273877775,45.50177568457185,0
CUST_00019,Company_19,48,134.51349761829692,12,4.995417398666271,7,2,1,0.7143394271141688,3,4,6,1,0.164079145850168,7.179169566014998,0.4348652093270173,3,3.97105343223332,-0.0002169378504636,7.250400168381946,Q3,0.8094387702985384,0.7862116682897606,0.3794291268401817,0.3457075420274823,0,0,1,0,88.03396378470202,0,Price Discount (15-20%),90.04976784992145,46.162846213012834,0
CUST_00020,Company_20,3635,7.364813025201733,17,5.134889868132689,14,2,1,0.5871112267551127,2,3,2,0,0.2865075522217698,14.58232008565772,0.1513264748200158,2,6.157224247079731,0.0203488681275769,3.913307823505397,Q1,0.4661881806779125,0.7786010620505067,0.1128515963622006,0.5102008858700302,1,0,0,0,98.19067394079012,1,Extended SLA (99.99% uptime),98.6040570097754,59.517249174984244,0
CUST_00021,Company_21,287,104.7977425242634,9,2.826320585036904,9,2,2,0.6298620008978665,6,1,3,0,0.7800836103600861,10.174989170986416,0.1676579132496158,6,7.39006789507878,0.0391299662517541,7.740755285373742,Q1,0.642649357185736,0.8711490187812706,0.11735231689509,0.722977505034574,1,0,0,0,66.03506112327575,1,Extended SLA (99.99% uptime),73.17701423703944,33.944122184119635,0
CUST_00022,Company_22,446,24.65183868190708,18,5.214424562641148,4,0,0,0.3181729383520296,4,2,10,1,0.2065861993711969,21.20271942953129,0.4638024335472088,1,4.900596689644313,0.0963185181428343,6.37235266095932,Q3,0.7212264533221351,0.5022898384393585,0.2504692370387429,0.3574619374910251,0,0,1,0,87.59149945594388,0,Price Discount (15-20%),93.35930984890786,46.319263704180216,0
CUST_00023,Company_23,47,108.27977667984328,13,4.870277129526431,12,1,0,0.5688653149955488,1,2,3,1,0.4562411237439285,6.88290455343223,0.4984588697346153,2,3.186999833727391,0.0178132965285524,2.593558782447941,Q1,0.3946047005349886,0.5927515510825678,0.0877778707570031,0.7200916163691232,1,0,0,0,69.07151244462827,3,Implementation Support (40 hours),74.31265644665523,21.726918273318145,0
CUST_00024,Company_24,178,21.847554916587715,15,2.93611008593396,9,0,1,0.8607874705625234,1,2,4,1,0.1599304383675726,15.8255687933847,0.3637400037033855,4,8.54308723624468,0.0503721494943975,5.427372997507432,Q4,0.5643619250646479,0.3133581253438575,0.2999589228429006,0.1489595224235725,0,0,0,1,96.9699837896328,0,Price Discount (15-20%),93.3027037474165,52.769625493881,0
CUST_00025,Company_25,476,6.259757705696111,8,8.285351089710435,5,1,0,0.5361476331160947,1,3,9,1,0.5077461305390396,8.748156262847328,0.3375455467204223,7,5.912765704958253,0.0673992973087177,4.874531783637456,Q3,0.3084957858788539,0.1996897100378453,0.3723543523334899,0.6359736217162834,0,0,1,0,84.20671426082616,3,Implementation Support (40 hours),84.63546156418359,45.14645488993925,0
CUST_00026,Company_26,71,7.744237934693754,22,4.607198425293218,5,1,2,0.7385251841330442,2,2,2,1,0.1682920808307086,7.501582595543966,0.3784446004270377,5,5.738083045778396,0.0945218165966209,3.783534421950834,Q2,0.939710827678454,0.7719026001074505,0.3911093897823848,0.8502284327142524,0,1,0,0,110.57940484196116,0,Price Discount (15-20%),103.50412069504355,68.57561436738196,0
CUST_00027,Company_27,708,57.84123536819229,16,3.405638187909568,7,3,2,0.698554607575071,1,0,5,0,0.4064558304388217,12.11815502709712,0.4197495043913267,2,6.504649322278352,0.0733338425516423,7.861100359641735,Q2,0.7822217831717703,0.17008354523829,0.3753346876225079,0.8179518725355324,0,1,0,0,101.09818304661222,3,Implementation Support (40 hours),94.69377318100346,57.48015718795182,0
CUST_00028,Company_28,163,74.56468487786815,11,6.115967199439812,13,2,0,0.1807432562386104,7,1,1,1,0.2660685978136566,7.361714214883467,0.1590130851715415,4,4.8176750842425085,0.0828172085489739,5.533291630615658,Q3,0.2597963931821194,0.2050256164898601,0.2793224805265901,0.8415866174819294,0,0,1,0,79.18355822819562,3,Implementation Support (40 hours),80.5810200079196,34.081618657355214,0
CUST_00029,Company_29,260,18.445492835330832,10,3.986563910666207,10,2,0,0.5351752547715836,0,1,5,1,0.3575270603608805,6.839475809890254,0.3605020375778522,5,4.264257889162249,0.0759292117655462,3.477557776552641,Q1,0.9010864476048934,0.5891725742499356,0.2094315501503072,0.714598026864133,1,0,0,0,60.16053476387088,0,Price Discount (15-20%),64.44713760613853,10.682795381584492,0
CUST_00030,Company_30,163,117.4850334447276,8,6.161102998486423,10,3,1,0.7627394101527373,3,1,9,0,0.3429466750632977,14.64811308040236,0.3659598283843935,2,7.2801631343805395,0.0137263108581158,1.8432210571283612,Q3,0.7192708601389648,0.1489201857181718,0.5187728219913402,0.6049984048269339,0,0,1,0,90.23193455494976,0,Price Discount (15-20%),91.20673796957573,55.48144951148591,0
CUST_00031,Company_31,6492,7.434831564697669,22,6.771384442489411,5,1,1,0.4433533464395874,1,1,2,0,0.1749888220719302,24.05715058805783,0.1824865670531621,2,7.375780813014414,0.0607907631295114,2.8127909337523227,Q3,0.8879379909231518,0.2643975928211041,0.0836401644488127,0.9304105387863446,0,0,1,0,121.628311055174,3,Implementation Support (40 hours),116.92484611336786,85.34031702331751,5
CUST_00032,Company_32,395,50.4359513702496,14,7.06882206855655,7,6,0,0.7603349666724202,1,3,5,1,0.1946154583293185,23.97226952294,0.4268555110439204,1,5.694296027150859,0.0754598285651666,2.016318741769024,Q2,0.4334825705144339,0.4357485524608115,0.6610695243126352,0.3679578845094944,0,1,0,0,89.64900068958751,2,Training Credits ($10K),92.54787733127426,50.82631518599465,0
CUST_00033,Company_33,82,12.765938384426544,15,5.721746119492355,5,2,1,0.8328313940830756,1,0,6,1,0.5948142225026859,14.329875220341933,0.5818892653626133,1,7.018434687980228,0.0213049913097794,9.873820457294748,Q4,0.7164712289248385,0.5249583445370131,0.1198850187417732,0.6578160059985773,0,0,0,1,96.77935084318108,0,Price Discount (15-20%),100.83081831740589,64.69064644989247,0
CUST_00034,Company_34,1385,24.973035696168317,22,9.045727743575345,11,4,1,0.6822093516917503,1,2,7,0,0.1133946123356339,12.341222147308674,0.0758145603198492,3,5.052240657056972,0.0326072036982793,2.1957433801453683,Q4,0.7207709226272325,0.4496965958314065,0.4945401061756159,0.7442899858667047,0,0,0,1,118.58065496794008,3,Implementation Support (40 hours),109.87590129432034,78.74103884600936,4
CUST_00035,Company_35,64,57.79362096033301,9,9.149545326692955,7,2,0,0.5201039918533843,1,1,3,1,0.537184434842873,9.220743396611937,0.3925089300669941,4,6.260295497162001,0.0259042311461883,8.128388766400661,Q3,0.6703528195456114,0.5713002770715375,0.5310868106713038,0.0595062734038437,0,0,1,0,75.1846747684577,0,Price Discount (15-20%),78.60748034524003,40.980762004180725,0
CUST_00036,Company_36,551,19.44332768624781,8,5.345447311952394,9,0,0,0.516984012431153,1,2,7,1,0.1534775898993357,3.618492687444068,0.2721293306333827,2,5.047194092017317,0.073178689579041,7.516773326576275,Q2,0.3193642306515017,0.8317813593401422,0.5465536185782496,0.5394180225805878,0,1,0,0,76.56287728403977,1,Extended SLA (99.99% uptime),79.33603474843086,31.389516031704733,0
CUST_00037,Company_37,21,34.41640523009598,10,8.829560074014713,7,3,1,0.6920134915319432,1,1,7,1,0.2450466334058887,29.72155588161471,0.3091632998613459,1,8.70934876513694,0.047921566390126,3.5112130496810168,Q2,0.2365762450980236,0.7343971330163109,0.3687077202646853,0.624600842819091,0,1,0,0,116.2516177002532,1,Extended SLA (99.99% uptime),107.82266050856391,82.0487284127262,5
CUST_00038,Company_38,55,182.6462772320384,11,5.485310302007377,8,1,0,0.5508881005643446,0,1,6,1,0.6861618446788651,6.841463021538421,0.1082659929392729,1,8.592806626747782,0.040374623169947,6.2058789815489215,Q3,0.5644134841762041,0.3029135255228641,0.3659388607219379,0.4336882834484066,0,0,1,0,93.01728732003636,0,Price Discount (15-20%),91.17023373909336,50.60922536842113,0
CUST_00039,Company_39,542,27.323025088947013,13,2.941508861638804,6,1,2,0.7550340038576975,2,1,4,1,0.5677572342634274,24.80199641442418,0.1545560450662455,5,6.902321184990773,0.0115499025004103,4.173221098685238,Q3,0.6481820323930464,0.3960295700629521,0.2941388244477687,0.3754084213031776,0,0,1,0,78.3603896115628,0,Price Discount (15-20%),85.6444690893028,47.137247951918845,0
CUST_00040,Company_40,1221,148.83384276536268,8,2.4368650881225995,2,2,1,0.7689214249505049,1,2,10,1,0.5880600216664447,8.000925380760062,0.0488110356960932,1,4.53288471020496,0.0479781724041862,6.592960638215772,Q3,0.7947256100852436,0.0962911606284567,0.0344894725964474,0.7374935478592879,0,0,1,0,79.31406324078202,0,Price Discount (15-20%),77.23782482538819,27.324660256873894,0
CUST_00041,Company_41,521,14.07431879190558,14,6.680174638975165,6,1,1,0.5239402458817051,1,2,6,1,0.4522971021673607,5.482721594591554,0.0628671364567116,2,8.238818982627073,0.0329723493504575,8.925656505027055,Q4,0.6605998851940081,0.3626123887770522,0.5933944319707283,0.2795563289290387,0,0,0,1,102.73428563139257,0,Price Discount (15-20%),102.23804155295416,70.37381820879119,0
CUST_00042,Company_42,339,103.10676589921144,13,6.45227809725678,6,3,2,0.4596583109451211,0,2,8,0,0.3124947643286694,29.806796066362573,0.4627346288934583,2,7.926944320800992,0.0573001869579248,8.108089453315486,Q3,0.4907614882685762,0.7112533782282603,0.3771419411733921,0.2355823837205435,0,0,1,0,97.99197672444136,1,Extended SLA (99.99% uptime),99.99793584159208,72.39838503592078,0
CUST_00043,Company_43,256,307.93303631979336,9,7.629742861915392,12,2,2,0.4675950001421832,1,2,3,0,0.1166529040648898,18.592383217976856,0.5336177719809133,1,3.392751428072798,0.0157109840406364,4.975747140062595,Q2,0.5805637164537116,0.8055860139598088,0.5425810857058702,0.4349579236245978,0,1,0,0,81.85662221049348,1,Extended SLA (99.99% uptime),86.13266840263084,52.20923790868387,0
CUST_00044,Company_44,43,2.812367344019322,9,6.949307345303951,5,4,1,0.8107839352819222,0,1,6,1,0.6602255920545521,11.4908682183628,0.4725445755413985,4,6.110288955701636,0.055337187785186,2.661964520800619,Q3,0.2563041805329641,0.229014037732276,0.2544685618971261,0.7410322637332709,0,0,1,0,94.54419161836503,3,Implementation Support (40 hours),93.49502025357326,57.80765849879005,0
CUST_00045,Company_45,137,20.983275033597582,3,2.496766560801743,5,0,0,0.7300433374666426,3,1,9,1,0.4742705772585949,8.49135815741765,0.0981300993808826,2,6.563907339206548,0.0368314768850353,4.26634878139173,Q2,0.6725406930798166,0.126418275933125,0.2605427649241542,0.244954306374861,0,1,0,0,60.88251910342948,0,Price Discount (15-20%),68.28368758803126,15.430769809203342,0
CUST_00046,Company_46,202,109.12418576214498,10,3.262942083737609,6,2,1,0.6185691452564804,4,2,3,1,0.6100278606336342,4.412605194363295,0.6049479303093,2,7.596225702083041,0.0125210922279456,5.87287545433285,Q2,0.2175049349114387,0.8280992211798676,0.3013783996938397,0.8150986514347548,0,1,0,0,74.12455419772213,1,Extended SLA (99.99% uptime),80.35512269646631,37.64927673006821,0
CUST_00047,Company_47,1969,42.79175897557151,3,6.003211518261809,6,2,1,0.6457443865360645,1,2,7,1,0.0373083762504594,17.84697664445955,0.6345082706067937,2,2.5026258098961147,0.0101814788636556,4.959621355146672,Q1,0.6488415328983165,0.2395870470893674,0.23325261708182,0.4278976251495756,1,0,0,0,71.91125728362202,0,Price Discount (15-20%),77.63861192016361,32.27292293690681,0
CUST_00048,Company_48,675,85.23183787788905,13,9.455038149922586,9,2,0,0.6363826513285101,0,3,4,0,0.0763334678840206,9.110972082386656,0.4621249653899417,4,8.591087797187622,0.0146893883593191,4.913992525225831,Q2,0.8430203954685487,0.3982835526931024,0.6288814934446284,0.2662934508315336,0,1,0,0,102.98934123400444,0,Price Discount (15-20%),100.67520677607314,69.83941615920898,0
CUST_00049,Company_49,28,26.4489848059738,11,9.440455451475737,12,3,2,0.7094362715533804,1,2,3,0,0.4801312965771909,28.456461802501288,0.0874724687548139,8,4.338903785877654,0.0438080282767837,8.099175670973022,Q1,0.5485919456677013,0.5045990458412885,0.3462004442758952,0.2175618803095022,1,0,0,0,100.1020179450297,0,Price Discount (15-20%),98.29726800737498,71.17857285265413,0
CUST_00050,Company_50,655,60.57654336555681,12,6.482024796488507,10,3,0,0.7188195429452803,2,1,9,1,0.2017790760002709,9.18518855668182,0.71585771503596,2,9.408491573828,0.053629863030905,5.960600097054167,Q3,0.2894083572076139,0.2429256667702738,0.6090001432653072,0.814379742518513,0,0,1,0,102.74208524188522,3,Implementation Support (40 hours),100.1757156009416,64.0848494166617,0
CUST_00051,Company_51,226,45.29457723693479,7,3.739778208971272,5,0,0,0.8914798310999364,0,2,4,1,0.3532486312485108,11.72062163904682,0.3833286147032611,3,3.4463913495570204,0.0580947089713154,4.807331705234112,Q1,0.6521997817063552,0.2231270320131902,0.2682333890715597,0.5115543279428643,1,0,0,0,61.61393093155888,0,Price Discount (15-20%),63.66324065360263,7.921760671276863,0
CUST_00052,Company_52,146,221.7029613485966,10,3.213616905731911,10,2,0,0.5390015595549599,0,2,4,1,0.3587049835288858,4.52428047848885,0.390511796694874,3,7.083113015417267,0.0592265875318534,7.313679089543221,Q4,0.5565432574243255,0.9558737710775852,0.6016132900874774,0.7304625288097542,0,0,0,1,73.9233745118721,1,Extended SLA (99.99% uptime),78.3250579119947,28.94105883554451,0
CUST_00053,Company_53,1009,74.09181089530226,9,3.1868609428699064,12,2,1,0.4488528603823181,2,2,3,1,0.6653855275481598,20.52581432179076,0.3615448048663677,0,4.779795737346186,0.0272443021706239,4.914823217021111,Q4,0.2805317608018767,0.1794512806270618,0.3589587645536283,0.9088005617784208,0,0,0,1,75.55887248540878,3,Implementation Support (40 hours),75.9780153373593,27.99780954178006,0
CUST_00054,Company_54,1894,81.86922805975064,22,2.474531555208115,4,3,1,0.3149503009539443,2,2,2,1,0.511213653529238,10.649882666305473,0.3221478951995503,3,9.4924126759954,0.0817520872428552,5.5847361642684135,Q4,0.5501303633722497,0.4607076672141048,0.5915467219888549,0.4832699235413406,0,0,0,1,103.61803210623448,2,Training Credits ($10K),101.16711844599426,61.99257306986905,0
CUST_00055,Company_55,1630,33.306335716745025,14,8.858413889202637,8,3,0,0.7827169596053698,2,2,3,0,0.2755703186720969,13.583952033371853,0.1783987404106602,3,3.5849664370505714,0.0367332342197554,9.577963462297758,Q3,0.5487285932937153,0.097686122588484,0.1026696964179549,0.8160563646091198,0,0,1,0,86.98674077089254,3,Implementation Support (40 hours),88.35447616786885,46.66071728267951,0
CUST_00056,Company_56,114,30.41307245997758,17,3.479721253061512,8,1,0,0.7638769834246265,1,1,6,1,0.8176011062737715,10.933005099557924,0.4043157939615162,7,8.239905122264574,0.0635044928017919,3.823326365541997,Q2,0.467784946228311,0.8433054628573821,0.3613174135307377,0.2900447966274697,0,1,0,0,101.15211737114778,1,Extended SLA (99.99% uptime),97.9611787988816,53.09037862492072,0
CUST_00057,Company_57,253,32.489929332229494,19,3.7864617100604185,7,1,0,0.746414627684844,2,0,12,1,0.4996839352505996,3.4976815017411527,0.3605938749466305,3,8.106979812738379,0.0450753369951855,5.016802471653596,Q4,0.931142105670686,0.5393442708211477,0.284573941089998,0.4740152008218027,0,0,0,1,109.89853382889488,0,Price Discount (15-20%),103.69215568397988,59.865512113432594,0
CUST_00058,Company_58,663,87.64920760259218,12,8.583859413314439,6,2,1,0.5410937160107469,2,1,7,1,0.2214684490477,14.881733181755592,0.337461962937898,2,8.229143905169812,0.0612686369510912,2.763865105813863,Q1,0.5760156227386926,0.3953554853079775,0.4034533945815693,0.1784765145584975,1,0,0,0,102.31936076948234,0,Price Discount (15-20%),102.62033731263436,74.97705585861688,4
CUST_00059,Company_59,1742,32.94431207110346,17,1.1083964405411528,6,1,0,0.7118890133135745,2,5,4,0,0.5105061045734688,16.892161007176636,0.0804056308380457,0,6.586131995022536,0.0435701580156525,7.284019959611903,Q3,0.7066210562535769,0.6518464872775538,0.6766927119117903,0.8210078260241732,0,0,1,0,67.496142163745,3,Implementation Support (40 hours),77.90883783975971,23.018113123144804,0
CUST_00060,Company_60,196,77.30277300808058,14,6.595397446683466,8,2,2,0.5895273396927512,1,4,7,1,0.1316544708842269,13.581558617170655,0.5563575478529897,5,3.4230139875729906,0.0618090462972369,7.514129459621335,Q3,0.7697627441214666,0.8140020568768608,0.3353506140060939,0.9210222221102036,0,0,1,0,110.99617728772996,3,Implementation Support (40 hours),108.15940298282104,74.2636593453271,0
CUST_00061,Company_61,305,658.84016171892,9,3.539967531211892,9,5,0,0.5346786767919514,2,3,5,1,0.5643484620562564,22.798242701233548,0.2694401721759126,2,6.124008293582922,0.0497783339035902,2.4623992199973763,Q1,0.3612774176197911,0.7629705628534266,0.5151702724928,0.2591895964249839,1,0,0,0,81.89903503947994,1,Extended SLA (99.99% uptime),83.88017070932011,34.19920494905795,0
CUST_00062,Company_62,76,155.29858894492483,11,4.996175750021974,11,4,3,0.6602355933034461,1,2,8,0,0.3189217583504266,10.785332488114877,0.0451367889989092,2,5.942208613585555,0.0744152171195206,5.377115274788073,Q1,0.7365992627593243,0.1875756546226276,0.2352327989202395,0.2679188142099353,1,0,0,0,103.76007700946587,0,Price Discount (15-20%),100.41602703912656,71.87885335374315,0
CUST_00063,Company_63,67,36.920677553341775,7,8.23526131257624,11,3,0,0.7183099037635333,3,2,4,1,0.5921843590311849,3.7207088786647295,0.1434603266690866,3,3.690045706761258,0.025439448703664,7.3362025419774195,Q3,0.2257433180960667,0.4568516441067217,0.423870466849683,0.2736164548124035,0,0,1,0,70.93398889080572,1,Extended SLA (99.99% uptime),79.5428572417062,35.74531828156816,0
CUST_00064,Company_64,1364,230.77811472669688,13,2.3277763307731734,6,4,1,0.6209700115405783,1,2,7,1,0.5036568893789004,10.670761638989902,0.5586525214457604,2,6.245508347263373,-0.0030967400767173,5.154980466337448,Q3,0.1383460695959531,0.8512173166745614,0.5115191634507192,0.2988633001356354,0,0,1,0,90.02614691987901,1,Extended SLA (99.99% uptime),89.94164876669355,43.92281204481111,0
CUST_00065,Company_65,3085,33.458623377364816,17,3.271048181550825,8,0,0,0.5137663783330225,2,2,5,0,0.506224496645374,10.264993612859232,0.5337009887610445,1,5.759276775584744,0.0207992774169771,3.5609695481632198,Q2,0.6453634609788822,0.6703578660730406,0.3179907668682819,0.4868421859121665,0,1,0,0,91.44737243356872,1,Extended SLA (99.99% uptime),93.18320207385358,43.259914554195355,0
CUST_00066,Company_66,362,4.731539180864066,10,1.9137474764802724,10,0,0,0.2539892519718556,0,0,2,1,0.7011219474289566,13.824115854736345,0.2765929291135009,5,5.8650729418830325,0.082067552457141,6.5417159877371045,Q3,0.6050695054774036,0.6614539583829422,0.5910594269208325,0.5857996224083789,0,0,1,0,61.69132879125742,1,Extended SLA (99.99% uptime),66.73489534918343,11.281853102454727,0
CUST_00067,Company_67,1817,16.285846649371084,15,6.829968940890408,6,0,2,0.5497548604887844,0,1,4,1,0.0779124900137101,5.705688274383835,0.2889912197399742,2,9.178452591803907,0.0453632354033678,6.151627999510407,Q1,0.9168305459758858,0.170215218879435,0.1994284598455083,0.3798661599840606,1,0,0,0,118.5500494989912,0,Price Discount (15-20%),113.95098828818992,90.68463907073527,5
